tract,Year,City,LACity,Community_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamEncampHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamEncampPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndEncampPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
800202,2020,Calabasas/Unincorporated,2,Calabasas/Santa Monica Mountains,2,3,0,27,45,33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800203,2020,Calabasas/Unincorporated/Hidden Hills,2,Calabasas/Santa Monica Mountains/Hidden Hills,2,3,0,27,45,33,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800204,2020,Calabasas,2,Calabasas,2,3,0,27,45,33,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
800324,2020,Agoura Hills/Westlake Village,2,Agoura Hills/Westlake Village,2,3,0,27,50,33,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
800325,2020,Westlake Village,2,Westlake Village,2,3,0,27,44,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800326,2020,Westlake Village/Unincorporated/Agoura Hills,2,Westlake Village/Santa Monica Mountains/Agoura Hills,2,3,0,27,44,26,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800327,2020,Agoura Hills,2,Agoura Hills,2,3,0,27,50,33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800328,2020,Calabasas/Unincorporated,2,Calabasas/Santa Monica Mountains,2,3,0,27,50,33,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
800329,2020,Agoura Hills/Unincorporated/Calabasas,2,Agoura Hills/Santa Monica Mountains/Calabasas,2,3,0,27,50,33,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800330,2020,Unincorporated,2,Santa Monica Mountains,2,3,0,27,50,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800331,2020,Westlake Village,2,Westlake Village,2,3,0,27,44,26,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
800332,2020,Agoura Hills,2,Agoura Hills,2,3,0,27,50,33,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
800406,2020,Unincorporated/Malibu,2,Santa Monica Mountains/Malibu,5,3,0,27,50,33,0,0,0,5,1,0,0,0,0,0,2,2,1,0,0,2.998,3.498,1.602,0,0,0.126,0.086,0.043,0,0,0.436,0.33,0.155,0,0,2.562,3.17,1.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.098,0,0,0,0,9.098
800408,2020,Malibu,2,Malibu,5,3,0,27,50,33,0,0,0,4,24,0,0,0,0,0,9,5,6,14,2,13.488,8.746,9.612,20.891,3.366,0.565,0.216,0.258,0.178,0.038,1.959,0.824,0.931,0.605,0.132,11.529,7.924,8.681,20.285,3.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.104,0,0,0,0,80.104
800410,2020,Unincorporated/Malibu,2,Santa Monica Mountains/Malibu,5,3,0,27,50,33,0,0,0,2,14,0,0,0,0,0,2,0,5,1,0,2.997,0,8.01,1.492,0,0.126,0,0.215,0.013,0,0.435,0,0.776,0.043,0,2.562,0,7.235,1.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,26.5
800504,2020,Unincorporated/Malibu,2,Santa Monica Mountains/Malibu,5,3,0,27,50,33,0,0,0,2,18,0,0,0,0,0,3,10,2,0,8,4.496,17.494,3.204,0,13.466,0.188,0.432,0.086,0,0.152,0.653,1.646,0.31,0,0.529,3.843,15.847,2.894,0,12.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.66,0,0,0,0,56.66
800506,2020,Unincorporated/Malibu,2,Santa Monica Mountains/Malibu,5,3,0,27,50,33,0,0,0,2,4,0,0,0,0,0,21,4,12,3,3,31.47,6.997,19.225,4.477,5.05,1.319,0.173,0.517,0.038,0.057,4.571,0.659,1.862,0.13,0.198,26.9,6.339,17.363,4.347,4.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.219,0,0,0,0,71.219
900102,2020,Unincorporated,2,Hi Vista,1,5,0,21,36,25,0,0,0,10,0,0,0,0,0,0,3,0,74,2,14,5.816,0,161.673,3.356,31.024,0.189,0,3.188,0.026,0.266,0.653,0,11.482,0.086,0.925,5.163,0,150.191,3.268,30.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.868,0,0,0,0,201.868
900103,2020,Unincorporated,2,Lake Los Angeles,1,5,0,21,36,25,0,0,0,3,3,0,0,0,0,0,3,7,63,2,8,5.816,10.412,137.64,3.355,17.728,0.188,0.302,2.713,0.025,0.152,0.653,1.152,9.776,0.086,0.529,5.163,9.26,127.864,3.269,17.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.954,0,0,0,0,177.954
900104,2020,Unincorporated,2,Lake Los Angeles,1,5,0,21,36,25,0,0,0,2,3,0,0,0,0,0,4,3,20,0,16,7.755,4.462,43.695,0,35.456,0.251,0.129,0.861,0,0.304,0.871,0.494,3.104,0,1.058,6.884,3.969,40.592,0,34.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.368,0,0,0,0,94.368
900201,2020,Unincorporated/Lancaster/Palmdale,2,Lake Los Angeles/Lancaster/Palmdale/Roosevelt,1,5,0,21,36,25,0,0,0,7,0,0,0,0,0,0,2,0,6,0,2,3.877,0,13.109,0,4.432,0.126,0,0.258,0,0.038,0.435,0,0.93,0,0.132,3.442,0,12.178,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.418,0,0,0,0,21.418
900300,2020,Lancaster/Unincorporated,2,Lancaster/North Lancaster,1,5,0,21,36,25,0,0,0,2,12,0,0,0,0,0,4,1,12,2,10,7.755,1.487,26.217,3.355,22.16,0.251,0.043,0.517,0.025,0.19,0.871,0.165,1.862,0.086,0.662,6.884,1.323,24.355,3.269,21.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.974,0,0,0,0,72.974
900501,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,0,2,47,0,0,0,0,0,18,4,8,27,14,34.895,5.95,17.478,45.295,31.024,1.131,0.173,0.345,0.343,0.266,3.918,0.659,1.241,1.167,0.926,30.977,5.291,16.237,44.127,30.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.645,0,0,0,0,181.645
900504,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,31,0,1,2,2,0,0,0,0,0,4,0,0,0,3,7.755,0,0,0,6.648,0.251,0,0,0,0.057,0.871,0,0,0,0.198,6.884,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,16.403,0,3,0,3,19.403
900505,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,0,1,6,0,0,0,0,0,5,1,1,0,0,9.693,1.487,2.185,0,0,0.314,0.043,0.043,0,0,1.088,0.165,0.155,0,0,8.605,1.323,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.365,0,0,0,0,19.365
900506,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,0,1,9,0,0,0,0,0,1,0,1,3,3,1.939,0,2.185,5.033,6.648,0.063,0,0.043,0.038,0.057,0.218,0,0.155,0.13,0.198,1.721,0,2.03,4.903,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.804,0,0,0,0,24.804
900507,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,1,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6.648,0,0,0,0,0.057,0,0,0,0,0.198,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.648,0,6,0,6,16.648
900508,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,0,2,4,0,0,0,0,0,1,0,1,0,0,1.939,0,2.185,0,0,0.063,0,0.043,0,0,0.218,0,0.155,0,0,1.721,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.123,0,0,0,0,8.123
900602,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,0,3,126,0,0,0,0,0,45,15,19,43,29,87.235,22.311,41.51,72.137,64.264,2.825,0.648,0.819,0.547,0.551,9.794,2.469,2.948,1.858,1.918,77.441,19.842,38.562,70.276,62.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.45,0,0,0,0,413.45
900605,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,0,2,6,0,0,0,0,0,0,0,0,1,1,0,0,0,1.678,2.216,0,0,0,0.013,0.019,0,0,0,0.043,0.066,0,0,0,1.634,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.894,0,0,0,0,9.894
900606,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,31,0,1,2,181,0,0,0,0,0,17,8,13,26,16,32.956,11.899,28.402,43.617,35.456,1.068,0.346,0.56,0.331,0.304,3.7,1.317,2.017,1.124,1.058,29.256,10.582,26.384,42.493,34.398,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,333.327,2,5,0,7,340.327
900607,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,0,2,73,0,0,0,0,0,18,7,8,8,7,34.894,10.412,17.478,13.421,15.512,1.13,0.302,0.345,0.102,0.133,3.918,1.152,1.241,0.346,0.463,30.977,9.26,16.237,13.075,15.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.72,0,0,0,0,164.72
900608,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,6.554,0,0,0,0,0.129,0,0,0,0,0.465,0,0,0,0,6.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.554,0,0,0,0,7.554
900609,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.678,0,0,0,0,0.013,0,0,0,0,0.043,0,0,0,0,1.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678,0,0,0,0,2.678
900701,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,0,2,8,0,0,0,0,0,0,0,3,3,4,0,0,6.554,5.033,8.864,0,0,0.129,0.038,0.076,0,0,0.465,0.13,0.265,0,0,6.089,4.903,8.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.451,0,0,0,0,28.451
900703,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,1,2,1,0,0,0,0,0,0,0,3,0,0,0,0,6.554,0,0,0,0,0.129,0,0,0,0,0.465,0,0,0,0,6.089,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7.554,0,10,0,10,17.554
900704,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,29,0,0,2,39,0,0,0,0,0,28,8,22,18,26,54.28,11.9,48.064,30.197,57.616,1.759,0.346,0.948,0.229,0.494,6.094,1.318,3.414,0.778,1.72,48.186,10.582,44.652,29.418,55.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.058,0,0,0,0,241.058
900705,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,0,2,14,0,0,0,0,0,0,1,0,0,0,0,1.487,0,0,0,0,0.043,0,0,0,0,0.165,0,0,0,0,1.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.487,0,0,0,0,15.487
900803,2020,Lancaster,2,Lancaster,1,5,0,21,36,23,41,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
900804,2020,Lancaster,2,Lancaster,1,5,0,21,36,23,0,0,0,1,18,0,0,0,0,0,16,2,1,0,0,31.017,2.975,2.185,0,0,1.005,0.086,0.043,0,0,3.482,0.329,0.155,0,0,27.535,2.646,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.177,0,0,0,0,54.177
900805,2020,Lancaster,2,Lancaster,1,5,0,21,36,23,24,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2.185,0,0,0,0,0.043,0,0,0,0,0.155,0,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.185,0,0,0,0,4.185
900806,2020,Lancaster,2,Lancaster,1,5,0,21,36,23,89,0,0,2,74,0,0,0,0,0,35,14,16,33,28,67.849,20.824,34.956,55.36,62.048,2.197,0.605,0.689,0.419,0.532,7.617,2.305,2.482,1.426,1.852,60.232,18.519,32.474,53.934,60.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.03,0,0,0,0,315.03
900900,2020,Unincorporated/Lancaster,2,Del Sur/Lancaster/North Lancaster,1,5,0,21,36,23,0,0,0,4,6,0,0,0,0,0,19,9,33,10,26,36.833,13.387,72.097,16.775,57.616,1.193,0.389,1.421,0.127,0.494,4.135,1.482,5.12,0.432,1.72,32.698,11.905,66.977,16.343,55.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.708,0,0,0,0,202.708
901003,2020,Lancaster,2,Lancaster,1,5,0,21,36,23,0,0,1,1,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.216,0,0,0,0,0.019,0,0,0,0,0.066,0,0,0,0,2.15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.216,5,0,0,5,22.216
901004,2020,Lancaster/Unincorporated,2,Lancaster/Quartz Hill,1,5,0,21,36,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901007,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,19.663,0,0,0,0,0.388,0,0,0,0,1.396,0,0,0,0,18.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.663,0,0,0,0,19.663
901008,2020,Lancaster,2,Lancaster,1,5,0,21,36,23,3,0,0,2,7,0,0,0,0,0,0,0,0,2,1,0,0,0,3.355,2.216,0,0,0,0.025,0.019,0,0,0,0.086,0.066,0,0,0,3.269,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.571,0,0,0,0,12.571
901009,2020,Lancaster,2,Lancaster,1,5,0,21,36,23,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,3.356,4.432,0,0,0,0.026,0.038,0,0,0,0.086,0.132,0,0,0,3.268,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.788,0,0,0,0,9.788
901010,2020,Lancaster,2,Lancaster,1,5,0,21,36,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901011,2020,Lancaster,2,Lancaster,1,5,0,21,36,25,13,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.678,0,0,0,0,0.013,0,0,0,0,0.043,0,0,0,0,1.634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678,0,0,0,0,2.678
901101,2020,Unincorporated/Lancaster,2,Quartz Hill/Lancaster,1,5,0,21,36,23,0,0,0,2,6,0,0,0,0,0,0,0,0,1,3,0,0,0,1.678,6.648,0,0,0,0.013,0.057,0,0,0,0.043,0.198,0,0,0,1.634,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.326,0,0,0,0,14.326
901102,2020,Unincorporated/Lancaster,2,Quartz Hill/Lancaster,1,5,0,21,36,23,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
901205,2020,Unincorporated/Lancaster,2,Del Sur/Lancaster,1,5,0,21,36,23,0,0,0,3,1,0,0,0,0,0,3,0,0,0,3,5.816,0,0,0,6.648,0.189,0,0,0,0.057,0.653,0,0,0,0.198,5.163,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.464,0,0,0,0,13.464
901209,2020,Unincorporated,2,West Antelope Valley,1,5,0,21,36,25,0,0,0,11,2,0,0,0,0,0,0,1,33,1,5,0,1.487,72.098,1.678,11.08,0,0.043,1.422,0.013,0.095,0,0.165,5.12,0.043,0.33,0,1.323,66.977,1.634,10.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.343,0,0,0,0,88.343
901210,2020,Unincorporated,2,Elizabeth Lake,1,5,0,21,36,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901213,2020,Unincorporated/Palmdale,2,Leona Valley/Palmdale,1,5,0,21,36,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910001,2020,Unincorporated/Palmdale,2,Unincorporated Palmdale/Palmdale/Sun Village/Lake Los Angeles,1,5,0,21,36,25,0,0,0,5,3,0,0,0,0,0,2,0,22,2,4,3.878,0,48.065,3.355,8.864,0.126,0,0.948,0.025,0.076,0.436,0,3.414,0.086,0.264,3.442,0,44.651,3.269,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.161,0,0,0,0,67.161
910002,2020,Unincorporated,2,Littlerock/Littlerock/Pearblossom,1,5,0,21,36,25,0,0,0,6,0,0,0,0,0,0,0,1,13,0,6,0,1.487,28.402,0,13.296,0,0.043,0.56,0,0.114,0,0.165,2.017,0,0.396,0,1.323,26.385,0,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.186,0,0,0,0,43.186
910101,2020,Unincorporated/Palmdale,2,Sun Village/Palmdale/Unincorporated Palmdale,1,5,0,21,36,25,10,0,0,3,0,0,0,6,1,3,1,0,2,0,0,1.939,0,4.37,0,0,0.063,0,0.086,0,0,0.218,0,0.31,0,0,1.721,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.308,0,0,0,0,15.308
910201,2020,Palmdale,2,Palmdale,1,5,0,21,36,25,0,0,0,2,2,0,0,0,0,0,0,1,12,4,13,0,1.487,26.217,6.71,28.808,0,0.043,0.517,0.051,0.247,0,0.165,1.861,0.173,0.86,0,1.323,24.355,6.537,27.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.223,0,0,0,0,65.223
910202,2020,Lancaster/Unincorporated/Palmdale,2,Lancaster/White Fence Farms/Palmdale,1,5,0,21,36,25,6,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,13.109,0,0,0,0,0.258,0,0,0,0,0.931,0,0,0,0,12.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.109,0,0,0,0,13.109
910205,2020,Unincorporated/Palmdale,2,Anaverde/Palmdale,1,5,0,21,36,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910206,2020,Unincorporated/Palmdale,2,Leona Valley/Palmdale,1,5,0,21,36,25,0,0,0,2,1,0,0,0,0,0,1,0,1,3,1,1.939,0,2.185,5.033,2.216,0.063,0,0.043,0.038,0.019,0.218,0,0.155,0.13,0.066,1.721,0,2.03,4.903,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.372,0,0,0,0,12.372
910207,2020,Palmdale,2,Palmdale,1,5,0,21,36,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910208,2020,Unincorporated/Palmdale,2,Desert View Highlands/Palmdale,1,5,0,21,36,25,0,0,0,2,1,0,0,0,0,0,2,0,0,7,2,3.877,0,0,11.743,4.432,0.126,0,0,0.089,0.038,0.435,0,0,0.303,0.132,3.442,0,0,11.44,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.052,0,0,0,0,21.052
910209,2020,Palmdale,2,Palmdale,1,5,0,21,36,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910210,2020,Palmdale,2,Palmdale,1,5,0,21,36,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910301,2020,Unincorporated/Palmdale,2,Quartz Hill/Palmdale,1,5,0,21,36,23,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,1.939,0,0,0,0,0.063,0,0,0,0,0.218,0,0,0,0,1.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.939,0,0,0,0,5.939
910302,2020,Palmdale,2,Palmdale,1,5,0,21,36,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910401,2020,Palmdale/Unincorporated,2,Palmdale/Anaverde/Desert View Highlands,1,5,0,21,36,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6.648,0,0,0,0,0.057,0,0,0,0,0.198,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.648,0,0,0,0,6.648
910402,2020,Palmdale,2,Palmdale,1,5,0,21,36,25,18,0,0,1,4,1,4,0,0,0,0,0,2,3,0,0,0,4.37,5.033,0,0,0,0.086,0.038,0,0,0,0.31,0.13,0,0,0,4.059,4.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.402,0,0,0,0,17.402
910403,2020,Palmdale,2,Palmdale,1,5,0,21,36,25,26,0,1,1,10,0,0,0,0,0,0,0,3,4,3,0,0,6.554,6.71,6.648,0,0,0.129,0.051,0.057,0,0,0.465,0.173,0.198,0,0,6.089,6.537,6.45,1,12,33,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.913,38,0,0,38,67.913
910404,2020,Palmdale,2,Palmdale,1,5,0,21,36,25,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,4.37,0,0,0,0,0.086,0,0,0,0,0.31,0,0,0,0,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37,0,0,0,0,8.37
