GEOID,B25077_001E,B25064_001E,B25088_001E,B25070_004E,B25070_005E,B25070_006E,B25070_007E,B25070_001E,B25091_005E,B25091_006E,B25091_007E,B25091_008E,B25091_001E,B23025_005E,B23025_003E,B17001_002E,B17001_001E,B19083_001E,B19057_002E,B19057_001E,B25022_002E,B25022_001E,B25034_002E,B25034_001E,B03003_003E,B03003_001E,B07001_017E,B07001_001E,B11001_003E,B11001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_001E,B25014_003E,B25014_004E,B25014_001E,B25001_001E
06037500500,342700,1731,1204,11,6,48,0,301,64,66,26,26,563,91,1218,289,2810,0.433,13,864,2662.0,4091.0,0,874,2648,2820,2676,2811,437,864,15,16,43,32,17,28,27,11,77,42,59,48,50,50,83,116,32,17,185,104,2820,230,242,864,874
06037500600,603400,2441,1859,43,23,12,59,360,84,66,64,22,845,54,3103,458,5845,0.3945,34,1205,4553.0,6186.0,0,1272,5660,5857,5616,5829,831,1205,0,72,44,81,11,5,24,72,39,62,56,74,172,227,177,148,60,60,220,278,5857,180,436,1205,1272
06037500700,569600,1913,1763,61,50,59,25,436,57,70,95,117,1330,186,3119,767,6311,0.4021,42,1766,7204.0,9131.0,0,1827,6064,6413,5982,6337,1000,1766,25,97,145,80,0,235,19,51,159,122,121,219,116,183,170,79,107,194,109,217,6413,709,521,1766,1827
06037500800,617600,1860,1881,54,7,0,20,264,31,93,112,31,998,73,2269,282,4634,0.4173,59,1262,5698.0,6790.0,0,1320,4496,4717,4172,4555,715,1262,22,56,100,68,81,45,53,50,101,83,33,110,115,189,80,30,417,128,31,25,4717,388,431,1262,1320
06037500900,617300,1369,2230,81,16,73,268,870,82,114,68,12,920,92,2542,973,5167,0.4957,40,1790,4999.0,7629.0,9,1880,4711,5256,5123,5256,644,1790,61,122,117,85,20,16,158,59,249,143,31,149,83,111,97,159,31,204,182,48,5256,341,534,1790,1880
06037501001,594900,1911,2112,7,20,21,96,220,54,59,61,32,504,27,1495,370,2980,0.3048,7,724,2798.0,3928.0,0,752,2832,3015,2877,2995,365,724,22,5,42,46,30,13,33,60,13,29,19,16,86,94,49,164,77,52,118,44,3015,181,259,724,752
06037501002,626000,2199,2158,11,6,0,62,219,273,173,57,50,1095,153,2367,138,4587,0.3786,8,1314,6469.0,7373.0,0,1359,3682,4598,4373,4570,860,1314,66,52,39,58,27,14,33,67,131,103,40,44,95,126,131,145,12,199,120,71,4598,548,484,1314,1359
06037501200,662500,2011,2445,11,41,50,115,509,112,121,98,116,953,186,2672,341,4953,0.3249,15,1462,5304.0,7785.0,0,1462,3686,4982,4320,4937,786,1462,22,11,0,100,33,6,32,107,174,72,46,52,166,193,202,151,122,137,121,129,4982,486,380,1462,1462
06037501301,654200,1775,2278,67,12,40,0,219,159,54,80,35,867,93,1443,112,2978,0.3529,23,1086,4737.0,5602.0,0,1111,2102,2978,2869,2961,431,1086,25,67,58,37,14,11,14,45,130,47,0,170,17,0,94,22,51,124,100,6,2978,532,285,1086,1111
06037501302,696500,1865,2538,31,234,61,83,771,95,29,0,25,793,256,2229,350,4534,0.4799,20,1564,4280.0,7674.0,0,1609,3425,4534,4339,4520,749,1564,18,98,60,55,26,58,0,114,202,19,13,63,116,264,227,24,115,94,63,39,4534,459,228,1564,1609
06037501400,637400,1849,2868,107,7,90,65,611,81,100,64,56,499,76,1808,313,3443,0.3976,27,1110,2488.0,4882.0,69,1243,2789,3443,3116,3443,487,1110,6,50,41,17,17,7,14,58,53,25,23,26,99,59,114,62,178,208,75,38,3443,289,124,1110,1243
06037501501,825900,2313,2713,24,12,6,18,133,110,84,58,53,647,25,1024,79,1963,0.3303,0,780,4270.0,4907.0,12,865,1023,1963,1792,1915,399,780,41,58,77,37,17,16,36,63,69,52,20,25,60,33,11,43,58,36,41,29,1963,539,108,780,865
06037501503,824600,1770,1647,272,211,144,135,1486,75,10,0,0,434,260,3080,912,5403,0.4002,7,1920,2961.0,8215.0,0,1999,4103,5418,5054,5334,443,1920,159,32,87,0,29,0,55,22,101,56,9,81,95,74,150,73,168,278,157,179,5418,297,132,1920,1999
06037501504,580800,1579,1209,166,176,149,116,1254,6,23,20,0,166,56,1332,638,3289,0.4584,52,1420,889.0,5014.0,11,1514,2353,3317,3072,3291,541,1420,16,10,75,52,73,96,38,45,154,46,107,117,69,83,88,19,132,254,80,14,3317,129,37,1420,1514
06037501600,968300,1848,3531,43,70,140,16,808,122,207,176,105,1382,164,3801,747,6765,0.4357,51,2190,9489.0,12782.0,0,2252,4186,7339,6332,7200,1298,2190,160,58,81,31,101,0,76,63,33,59,33,17,245,121,277,187,150,360,179,265,7339,945,399,2190,2252
06037501700,874800,1801,2608,81,41,49,48,482,83,164,19,61,861,49,1795,358,3770,0.4573,11,1343,5221.0,7319.0,0,1418,2385,3793,3386,3782,730,1343,62,116,39,56,28,29,31,55,49,32,21,176,45,264,106,76,101,142,56,47,3793,562,299,1343,1418
06037501802,741500,1945,2226,63,53,83,92,575,46,75,8,63,655,123,1706,295,3183,0.3874,27,1230,3619.0,5712.0,0,1272,2051,3219,2820,3173,565,1230,94,12,30,53,29,27,28,14,27,31,48,109,136,78,187,49,64,116,70,44,3219,368,261,1230,1272
06037501803,645600,1696,1881,20,138,214,193,1201,30,10,7,35,211,159,2506,648,4583,0.3895,55,1412,942.0,4918.0,0,1461,3465,4690,3963,4502,558,1412,47,0,51,30,4,15,0,50,33,53,8,30,120,208,176,156,283,269,173,38,4690,98,103,1412,1461
06037501804,580100,1568,2100,52,80,54,62,584,3,6,5,18,154,64,991,336,2063,0.5286,60,738,827.0,2806.0,11,838,1728,2133,2011,2122,270,738,6,30,25,13,12,12,0,58,33,52,34,19,70,81,59,38,78,64,62,7,2133,87,52,738,838
06037501900,668400,2563,1998,21,0,27,23,255,85,59,82,128,1067,60,2137,219,4309,0.3815,18,1322,6173.0,7488.0,0,1334,2744,4330,4188,4309,864,1322,61,21,80,56,58,6,83,90,74,42,38,16,107,121,137,97,111,67,191,92,4330,601,437,1322,1334
06037502003,635100,1713,2100,6,16,6,4,299,59,67,48,30,405,127,1421,493,2651,0.3874,28,704,2206.0,3486.0,0,772,2324,2675,2546,2666,435,704,9,40,26,4,5,9,15,35,30,2,26,28,56,84,193,75,55,25,86,98,2675,130,235,704,772
06037502004,641500,2007,2130,60,33,27,40,402,38,56,51,41,539,37,1582,399,3662,0.392,11,941,2993.0,4961.0,0,1037,3205,3695,3487,3662,579,941,49,26,40,30,41,9,26,29,67,66,58,8,46,251,184,164,139,58,135,47,3695,214,282,941,1037
06037502005,631400,1846,2348,0,68,36,32,340,63,164,67,21,837,39,2098,244,4392,0.3357,20,1177,4916.0,6569.0,0,1247,3412,4392,4281,4308,654,1177,24,66,26,16,14,53,18,23,77,106,43,6,159,191,216,138,61,191,91,91,4392,404,345,1177,1247
06037502100,619500,1367,1961,41,48,7,33,396,103,83,238,168,1412,88,2443,642,5128,0.4543,0,1808,7229.0,8719.0,247,1808,3793,5339,4684,5243,917,1808,63,61,88,98,12,67,86,107,74,90,29,221,125,90,74,89,229,176,256,27,5339,831,519,1808,1808
06037502200,614600,1844,2161,10,145,139,121,694,197,139,112,89,1203,186,4010,459,7093,0.3469,43,1897,6656.0,9533.0,0,1905,6141,7093,6607,7023,1268,1897,110,164,110,0,64,26,112,123,134,87,48,26,153,196,188,89,226,311,124,89,7093,555,455,1897,1905
06037502303,616400,2135,1655,42,81,17,102,705,128,30,13,39,1219,112,3428,1314,8163,0.367,151,1924,6502.0,9531.0,0,2104,7533,8229,7432,8066,867,1924,59,54,192,64,146,166,32,54,164,216,29,182,213,248,251,245,382,297,142,147,8229,483,462,1924,2104
06037502401,619300,1808,1648,68,45,32,120,449,86,66,51,103,906,183,2701,332,4911,0.3787,60,1355,4968.0,6842.0,0,1363,4590,5074,4725,4993,764,1355,59,70,16,39,6,11,59,73,48,123,34,102,186,277,109,81,108,157,253,164,5074,518,241,1355,1363
06037502402,630600,2375,2213,37,26,6,11,146,68,54,102,46,843,123,1800,248,3425,0.3822,17,989,4735.0,5517.0,0,989,3234,3470,3298,3452,595,989,48,55,61,45,78,38,58,124,111,63,45,40,7,67,72,28,127,89,144,38,3470,449,323,989,989
06037502500,610800,1827,2207,61,22,52,69,466,108,97,109,34,656,76,2040,481,4048,0.4412,26,1122,3406.0,5352.0,0,1161,4043,4255,4001,4202,456,1122,35,29,87,111,19,14,90,44,64,36,25,30,154,212,105,65,83,209,193,59,4255,246,278,1122,1161
06037502602,663600,1860,2030,52,32,33,99,701,109,65,15,39,602,115,2300,278,4136,0.3881,41,1303,3617.0,6012.0,0,1331,3601,4178,3871,4040,535,1303,50,32,46,10,38,25,36,104,78,17,40,0,146,79,40,71,135,148,117,86,4178,309,241,1303,1331
06037502603,656500,1817,2487,20,0,0,0,71,56,53,108,40,714,177,1813,217,3329,0.3561,71,785,4663.0,5092.0,0,794,2986,3329,3137,3297,451,785,23,53,23,61,7,42,16,72,195,39,20,49,26,29,189,23,126,20,151,85,3329,419,215,785,794
06037502604,663400,2103,2199,0,0,21,17,85,80,98,31,69,1030,80,1805,212,3667,0.4535,5,1115,5201.0,5649.0,0,1121,3301,3682,3565,3656,758,1115,35,75,78,30,29,26,37,72,87,68,15,44,88,93,142,77,49,186,49,34,3682,468,483,1115,1121
06037502700,582800,2007,2147,19,164,220,112,715,95,292,63,19,1379,259,4046,589,7440,0.532,91,2094,7389.0,10334.0,0,2107,6461,7569,7157,7558,922,2094,86,56,123,26,15,164,31,94,217,69,102,55,185,265,233,104,176,236,191,134,7569,624,620,2094,2107
06037502801,648900,2354,2411,24,14,31,41,177,88,168,123,110,1640,84,3314,447,6449,0.388,21,1817,9517.0,10427.0,0,1878,5090,6449,6086,6358,1187,1817,57,98,44,81,83,9,51,102,156,174,49,48,211,75,269,88,191,163,214,147,6449,837,646,1817,1878
06037502901,606100,2716,2205,7,144,9,19,256,234,45,134,35,1306,105,2983,375,5457,0.3785,62,1562,7625.0,8941.0,0,1562,4610,5457,5287,5433,871,1562,126,25,61,47,25,68,72,40,74,34,84,120,99,143,79,75,176,179,291,49,5457,617,627,1562,1562
06037503000,625000,1433,1757,81,36,191,13,700,113,44,19,0,660,319,3108,597,5594,0.3761,18,1360,3550.0,6446.0,70,1444,4700,5594,5310,5532,820,1360,44,50,16,22,0,0,6,87,6,25,10,8,282,122,149,137,153,151,170,65,5594,88,324,1360,1444
06037503103,631400,2322,1913,0,125,72,35,385,178,13,58,80,864,245,2827,549,5578,0.3603,17,1249,4653.0,6880.0,0,1304,4619,5595,5337,5457,868,1249,71,34,53,52,8,28,50,40,107,117,82,10,283,288,120,124,151,69,123,135,5595,259,438,1249,1304
06037503104,585500,1494,1867,7,0,11,13,137,33,57,83,32,536,45,1157,123,2302,0.3512,23,673,2674.0,3254.0,0,688,2046,2344,2322,2344,390,673,13,8,22,47,56,5,36,0,45,43,16,0,35,93,133,64,176,44,40,75,2344,239,229,673,688
06037503105,671900,1845,2854,132,40,18,44,375,85,81,93,90,590,52,1756,88,3392,0.2875,7,965,3465.0,4891.0,45,1014,2447,3394,2998,3352,530,965,0,37,84,16,1,19,71,93,54,27,0,9,66,84,224,206,167,106,61,47,3394,303,240,965,1014
06037503106,661800,1806,2108,42,28,112,66,427,106,100,57,6,720,55,2137,478,3961,0.4131,30,1147,4145.0,5959.0,0,1188,2948,3961,3747,3912,632,1147,23,89,33,0,0,65,86,60,10,37,16,88,78,109,168,93,164,46,93,183,3961,301,378,1147,1188
06037503201,701300,2434,2703,0,0,12,0,107,127,75,108,43,927,61,1873,454,3872,0.3885,0,1034,5335.0,6045.0,0,1080,2951,3878,3643,3855,633,1034,13,51,103,58,16,4,43,15,138,38,31,88,120,118,119,97,28,168,49,146,3878,456,353,1034,1080
06037503202,661200,1300,2419,97,22,65,29,430,193,133,96,11,840,51,2154,618,4170,0.3881,12,1270,4881.0,6509.0,0,1351,3367,4217,3905,4141,670,1270,66,74,43,80,9,13,93,33,55,62,60,30,184,136,181,53,17,129,124,48,4217,368,426,1270,1351
06037503301,650000,2178,1846,0,31,47,36,126,146,51,114,75,923,20,1926,136,3436,0.344,9,1049,5484.0,6142.0,0,1106,2378,3436,3298,3410,734,1049,12,110,23,25,15,9,12,44,49,45,0,71,34,54,184,68,82,75,90,39,3436,525,371,1049,1106
06037503302,678200,1826,2281,55,201,78,98,933,101,123,71,58,845,98,2996,764,6039,0.3854,0,1778,5117.0,8738.0,0,1827,4404,6070,5386,6036,847,1778,78,102,102,63,57,19,60,47,67,23,36,14,349,177,232,116,227,158,140,136,6070,356,408,1778,1827
06037503401,703800,2373,2313,132,16,100,70,654,151,201,116,91,1539,284,3818,242,7110,0.3501,46,2193,8493.0,10995.0,0,2312,4482,7145,6898,7123,1084,2193,58,55,239,84,13,128,125,110,84,29,74,208,82,108,415,215,20,230,402,118,7145,777,704,2193,2312
06037503402,707700,2135,2175,67,58,39,52,365,34,115,56,31,914,53,1994,259,3786,0.4353,47,1279,5427.0,7291.0,0,1350,2267,3845,3682,3823,636,1279,62,27,58,47,17,18,86,41,66,68,17,41,52,167,139,29,88,235,140,47,3845,661,253,1279,1350
06037503501,630100,1752,2573,165,34,153,99,822,163,269,55,106,1138,172,4139,166,6913,0.4108,82,1960,6652.0,10228.0,0,2029,5227,6913,6442,6811,931,1960,28,28,121,22,44,40,74,0,51,39,59,63,204,202,199,134,89,390,238,144,6913,591,357,1960,2029
06037503502,643500,2681,2656,0,0,0,23,211,109,162,83,45,831,76,1837,99,3818,0.3577,28,1042,4906.0,5977.0,0,1185,2637,3842,3687,3842,708,1042,45,4,45,27,18,0,21,82,63,46,17,50,140,199,129,45,161,192,150,173,3842,400,379,1042,1185
06037503601,703300,1889,2314,8,12,0,78,326,220,157,54,55,912,91,2146,234,3936,0.3833,96,1238,6100.0,7323.0,0,1257,2504,4140,3703,4117,774,1238,6,26,66,125,34,54,59,84,51,147,23,96,33,170,194,59,96,57,190,45,4140,588,284,1238,1257
06037503602,943800,2225,2881,19,27,0,14,151,88,124,89,99,1038,77,2008,244,3784,0.3638,45,1189,7152.0,7945.0,0,1208,1528,3786,3355,3726,924,1189,77,90,52,68,91,15,46,96,78,51,40,56,79,41,115,79,78,63,258,37,3786,657,360,1189,1208
06037503701,742200,1668,2613,63,10,129,35,697,173,209,88,50,944,93,2457,179,4884,0.3644,35,1641,5588.0,8013.0,0,1651,2348,4896,4345,4883,994,1641,17,55,128,70,39,76,42,127,88,88,106,40,54,175,117,79,100,220,149,50,4896,497,440,1641,1651
06037503702,758900,1788,2050,20,122,143,42,627,155,110,39,19,1079,77,2773,254,5158,0.3741,54,1706,6602.0,8906.0,0,1780,2880,5165,4924,5147,1195,1706,28,43,99,45,17,62,42,98,80,88,27,63,117,121,113,278,172,125,220,86,5165,646,406,1706,1780
06037503704,856700,1623,2673,21,35,86,19,595,138,34,141,108,1362,111,2157,233,4363,0.5046,44,1957,7717.0,9070.0,8,2031,1023,4365,4094,4365,1185,1957,76,183,180,287,92,141,108,169,283,180,189,173,45,82,79,38,0,61,40,50,4365,1067,262,1957,2031
06037503705,871800,1190,3038,12,0,20,0,162,72,39,13,75,903,22,1337,137,2928,0.3868,9,1065,5806.0,6431.0,0,1117,464,2928,2533,2861,584,1065,50,58,67,18,31,27,12,132,134,61,86,44,152,60,58,41,0,29,147,48,2928,701,165,1065,1117
06037503801,703700,2739,2360,31,69,11,37,342,73,145,20,58,877,146,1885,464,3718,0.3542,69,1219,5350.0,6862.0,0,1219,1792,3718,3393,3691,740,1219,20,30,77,49,55,7,115,88,71,46,36,63,57,207,26,114,77,121,112,27,3718,521,311,1219,1219
06037503802,745900,2538,2000,71,59,71,143,521,166,87,93,103,1236,83,2944,130,5186,0.382,44,1757,6955.0,9506.0,18,1757,2059,5186,4778,5176,917,1757,110,117,74,62,61,24,50,54,52,57,137,61,128,127,147,86,48,65,158,190,5186,715,460,1757,1757
06037503901,771600,2732,2863,11,7,29,11,83,67,53,59,45,623,38,1280,70,2212,0.3248,3,706,3922.0,4390.0,0,727,866,2217,2122,2212,455,706,13,30,41,40,43,11,4,46,73,14,22,43,32,69,104,16,18,82,73,45,2217,376,240,706,727
06037503902,748400,2556,2758,39,17,7,22,198,92,117,227,14,1326,74,2484,225,5065,0.3489,17,1524,7785.0,8906.0,5,1524,2540,5065,4879,4975,1069,1524,80,20,74,66,125,18,91,47,106,69,56,55,284,217,238,80,137,32,116,101,5065,720,555,1524,1524
06037504001,706400,1658,-666666666,15,63,13,31,445,73,82,114,60,995,100,2375,341,3350,0.4429,34,1440,5750.0,7006.0,0,1507,1864,5141,4211,5121,541,1440,27,72,43,55,3,147,24,50,149,61,77,153,114,137,51,66,80,54,58,102,5141,820,140,1440,1507
06037504002,721300,-666666666,2274,17,96,37,0,231,110,115,221,87,1265,59,2557,325,5050,0.3462,23,1496,7932.0,9035.0,0,1522,2825,5331,4780,5270,1014,1496,71,74,82,51,25,68,10,0,90,135,75,7,53,97,285,111,109,149,266,111,5331,670,520,1496,1522
06037504101,653000,1723,1898,30,58,37,95,502,71,100,47,58,909,222,2600,511,5061,0.3788,105,1411,5892.0,8097.0,0,1472,3536,5068,4618,4998,754,1411,41,117,65,55,17,60,146,99,62,67,64,112,94,287,129,14,168,212,146,83,5068,467,387,1411,1472
06037504200,649300,1807,2940,84,189,119,317,1622,111,31,70,82,773,166,3249,1230,7081,0.4806,116,2395,4444.0,11041.0,0,2532,4858,7160,6743,7160,1113,2395,64,23,141,211,86,84,199,87,243,157,55,57,87,189,339,177,212,96,211,92,7160,405,328,2395,2532
06037530005,843600,-666666666,1284,8,49,0,0,268,106,47,64,44,1051,33,1742,72,3428,0.4356,29,1319,6939.0,8884.0,0,1439,1138,3430,3128,3377,698,1319,35,132,158,31,86,164,38,124,85,146,72,90,35,40,51,122,94,59,21,43,3430,842,202,1319,1439
06037530006,708600,1948,1245,207,134,99,159,1190,38,41,43,8,460,259,2459,435,4644,0.3924,131,1650,2729.0,6982.0,0,1724,2881,4698,4430,4664,698,1650,18,6,74,73,0,103,36,98,111,69,24,55,152,146,87,37,105,109,156,44,4698,298,130,1650,1724
06037530007,806000,2067,2078,58,30,22,18,538,150,103,124,136,1658,220,3207,518,6453,0.4206,42,2196,11420.0,13536.0,0,2238,4492,6453,6093,6435,1057,2196,62,69,81,131,140,90,128,121,199,116,88,161,84,100,275,105,206,100,185,149,6453,1168,482,2196,2238
06037530101,570300,1634,1218,109,151,145,165,1245,85,32,0,0,463,356,2499,1453,4895,0.5111,159,1708,2529.0,7251.0,12,1772,4076,5163,4889,5117,519,1708,87,73,110,47,24,108,21,60,116,100,146,225,52,104,119,22,122,278,166,77,5163,298,148,1708,1772
06037530102,661900,1526,2056,72,47,134,97,995,128,47,33,16,653,121,2061,543,4699,0.467,19,1648,4020.0,7587.0,0,1697,3830,4817,4349,4726,676,1648,12,28,183,122,13,56,71,105,139,101,82,225,38,114,134,175,177,79,143,9,4817,321,288,1648,1697
06037530202,645300,1788,2400,28,0,36,63,372,173,248,44,9,923,145,2410,355,4107,0.4157,39,1295,5751.0,7412.0,0,1380,3833,4133,3981,4133,585,1295,51,76,76,65,15,0,62,100,142,26,21,81,77,143,94,48,24,75,140,77,4133,520,326,1295,1380
06037530203,636000,1834,804,58,12,40,67,778,2,0,0,14,198,129,1424,696,2803,0.449,103,976,1067.0,4226.0,0,1005,2307,2803,2596,2796,338,976,2,49,42,3,50,0,38,43,58,44,7,59,49,55,149,99,120,77,78,48,2803,161,37,976,1005
06037530204,626100,1771,2518,74,168,92,68,853,25,11,38,12,327,82,2211,495,3727,0.3204,27,1180,1887.0,5441.0,0,1236,3477,3735,3249,3723,436,1180,42,28,95,0,22,24,4,32,51,48,9,53,58,125,167,57,37,56,114,128,3735,152,156,1180,1236
06037530301,590900,1334,1111,41,9,78,6,368,24,12,0,13,210,28,966,251,2100,0.3715,12,578,1140.0,2628.0,0,602,1948,2100,2088,2100,291,578,19,13,8,21,19,22,9,75,36,49,41,32,15,126,28,28,40,66,85,47,2100,80,79,578,602
06037530302,581400,1479,2001,175,55,88,85,1166,34,102,44,81,747,143,3298,896,6189,0.4294,36,1913,4031.0,8533.0,0,1958,5875,6189,5670,6110,816,1913,96,59,85,104,34,10,70,49,88,84,112,21,283,169,170,90,171,159,48,237,6189,312,388,1913,1958
06037530400,620700,-666666666,-666666666,69,77,91,25,795,33,34,0,0,391,107,1140,1081,3567,0.577,113,1186,2110.0,5372.0,0,1245,2737,3576,3271,3545,533,1186,38,36,257,52,83,0,27,207,118,140,102,62,58,281,120,70,142,66,41,84,3576,250,133,1186,1245
06037530500,594700,1409,1904,153,95,45,78,659,18,8,82,13,465,185,1888,473,4001,0.3566,55,1124,2421.0,5020.0,0,1143,3639,4001,3829,3973,412,1124,19,64,60,9,28,8,94,8,90,55,57,56,127,168,131,100,76,81,155,52,4001,197,220,1124,1143
06037530603,662700,1489,1868,31,34,120,68,552,110,81,52,6,625,273,2510,585,4386,0.3817,62,1177,3629.0,5904.0,0,1267,3770,4439,4155,4386,543,1177,4,42,70,37,37,12,23,46,160,20,48,40,146,74,143,78,82,150,135,92,4439,274,279,1177,1267
06037530700,613800,1422,1469,15,50,17,16,313,36,17,17,21,236,118,1181,334,1998,0.4347,12,549,1187.0,2423.0,0,588,1875,2070,1937,2057,280,549,9,38,18,11,0,6,21,12,31,41,0,19,38,66,44,41,73,73,66,17,2070,57,103,549,588
06037530801,653600,1645,1348,98,117,98,68,752,73,49,26,26,553,222,3021,850,5903,0.3904,55,1305,2862.0,6161.0,0,1423,5047,5914,5746,5897,651,1305,65,29,47,50,50,3,0,81,67,36,27,20,143,160,128,217,131,140,238,231,5914,185,274,1305,1423
06037530802,633500,1821,2039,17,30,45,59,355,39,64,29,26,486,132,1559,442,3217,0.3853,21,841,2443.0,4076.0,0,892,2853,3224,3024,3188,418,841,25,19,41,19,13,17,6,61,54,12,16,32,104,119,157,122,60,117,40,32,3224,195,222,841,892
06037530901,653000,1611,1484,60,118,44,19,673,39,3,4,13,253,65,2141,656,3851,0.4616,0,926,1488.0,4482.0,0,950,3889,3954,3862,3949,508,926,15,26,11,4,4,17,13,28,8,18,26,28,54,127,258,189,85,137,181,129,3954,68,103,926,950
06037530902,522500,1218,1258,35,44,178,139,774,59,0,61,0,381,105,1417,1010,3712,0.458,62,1155,1743.0,4688.0,0,1215,3577,3745,3391,3684,389,1155,39,16,59,36,12,15,41,52,113,99,22,149,100,112,204,73,165,72,175,207,3745,193,76,1155,1215
06037531000,616700,1332,1276,83,112,52,59,624,53,36,31,47,548,123,2281,353,4602,0.4426,38,1172,2964.0,5889.0,0,1332,4518,4609,4531,4609,685,1172,14,38,49,0,36,29,15,15,41,52,41,108,96,117,218,92,99,117,221,129,4609,245,249,1172,1332
06037531101,621500,1733,1014,109,135,47,10,776,0,24,0,26,314,264,2397,650,4509,0.366,70,1090,1992.0,5302.0,0,1199,4501,4525,4236,4488,425,1090,21,41,30,59,65,0,35,24,28,71,0,36,148,72,262,144,120,77,151,106,4525,181,92,1090,1199
06037531102,713000,1301,1507,41,11,92,81,580,12,27,23,7,206,26,1206,579,2378,0.45,36,786,1070.0,3434.0,0,837,2369,2428,2369,2420,263,786,28,28,26,25,4,29,33,57,38,64,14,48,51,40,114,27,55,63,123,16,2428,118,46,786,837
06037531201,640100,1554,1932,217,87,160,115,948,0,58,0,32,186,23,1959,403,4153,0.338,33,1134,1016.0,4776.0,0,1215,4145,4180,3894,4180,498,1134,30,44,55,47,138,0,48,61,14,154,0,27,60,175,225,82,40,187,192,123,4180,16,159,1134,1215
06037531202,667300,1250,-666666666,125,134,121,116,953,0,32,18,19,230,190,1971,989,4493,0.3868,20,1183,1174.0,4678.0,0,1195,4368,4493,4279,4442,518,1183,47,81,90,0,0,6,85,85,27,11,47,28,68,287,284,182,156,147,91,186,4493,109,71,1183,1195
06037531301,593600,1420,1844,124,207,102,81,1037,51,39,8,0,337,96,2464,981,5335,0.396,56,1374,2109.0,6045.0,14,1466,5300,5450,5079,5414,717,1374,62,60,88,4,47,8,85,76,13,41,17,53,271,273,247,116,68,295,216,287,5450,128,169,1374,1466
06037531302,609600,1544,-666666666,106,55,137,92,861,81,8,22,44,494,87,2450,1351,5587,0.4211,34,1355,2902.0,6217.0,0,1421,5475,5648,5343,5557,706,1355,0,89,33,44,1,39,0,18,88,32,20,6,449,303,410,103,63,195,120,134,5648,203,174,1355,1421
06037531502,638800,1379,2240,26,32,66,67,613,29,0,25,0,175,213,1436,665,3209,0.4054,40,788,866.0,3338.0,0,788,3091,3209,2973,3149,308,788,0,20,26,26,0,0,23,33,21,35,4,27,175,114,215,52,62,104,212,61,3209,66,49,788,788
06037531503,666400,1399,2027,51,190,66,19,558,25,5,24,0,239,31,1232,325,2440,0.3728,68,797,1282.0,3383.0,6,827,2367,2445,2306,2431,174,797,29,13,10,39,21,20,7,12,32,32,24,41,16,92,130,69,25,86,13,26,2445,135,96,797,827
06037531504,702700,1554,2134,143,29,78,38,697,38,54,32,29,292,113,1923,911,3990,0.4174,24,989,1563.0,4309.0,0,1104,3978,3990,3836,3963,371,989,12,13,61,10,0,12,32,99,23,42,7,16,180,148,243,151,47,233,195,77,3990,97,126,989,1104
06037531602,576400,1577,1551,65,113,120,54,706,8,0,20,12,266,31,1851,728,3719,0.3854,103,972,1413.0,4366.0,0,1116,3707,3747,3468,3662,340,972,0,35,101,12,10,29,58,122,72,37,0,38,139,88,169,9,154,110,78,64,3747,99,100,972,1116
06037531603,586100,1336,1790,150,29,69,22,629,24,0,4,31,306,85,1709,469,3456,0.4168,36,935,1595.0,4091.0,0,969,3383,3483,3355,3483,411,935,28,25,63,35,0,16,33,38,44,11,5,40,103,153,125,29,68,175,152,77,3483,105,150,935,969
06037531604,637600,1418,1324,64,74,59,53,572,5,20,8,0,234,106,1355,772,3065,0.4544,75,806,1329.0,3544.0,0,846,3050,3065,2887,3007,280,806,12,28,55,0,60,11,46,28,31,15,26,28,63,130,173,47,38,137,139,96,3065,86,135,806,846
06037531701,584400,1448,1481,124,92,98,71,832,54,45,44,21,538,197,2513,1176,5398,0.4115,77,1370,2949.0,6521.0,0,1431,5290,5398,4868,5350,668,1370,39,44,138,14,36,53,0,17,146,53,7,51,76,209,104,42,163,296,242,204,5398,191,319,1370,1431
06037531702,655600,1379,2115,130,60,33,100,864,22,27,87,9,470,88,2497,471,4832,0.3605,95,1334,2667.0,5205.0,0,1413,4683,4832,4409,4686,483,1334,30,30,97,0,13,110,34,50,76,36,36,51,77,126,165,130,146,174,80,135,4832,213,151,1334,1413
06037531800,571500,1389,1403,196,48,48,40,1046,15,62,0,21,299,48,2637,538,4508,0.3564,0,1345,1627.0,6105.0,0,1378,4356,4508,4134,4477,545,1345,75,10,81,17,8,7,43,49,31,19,37,22,59,58,66,107,61,220,296,121,4508,127,148,1345,1378
06037531901,547700,1394,1861,137,136,126,335,1181,82,23,75,21,625,91,3661,761,6632,0.463,73,1806,3003.0,7382.0,0,1845,6573,6664,6060,6593,975,1806,56,27,62,90,10,0,55,59,97,22,20,96,200,124,313,133,169,135,121,240,6664,203,289,1806,1845
