tract_split_base,year,lacity,spa,sd,cd,ca_ssd,ca_sad,us_cd,demogsurvct,shelthmisct,demogsurveyany,sheltercountany,streetcountany,totstreetsingadult,totstreetfamhh,totstreetfammem,totsafeparksingadult,totsafeparkfamhh,totsafeparkfammem,totcars,totvans,totcampers,tottents,totmss,totcarpeople,totvanpeople,totcamperpeople,tottentpeople,totmsspeople,famcarhh,famvanhh,famcamperhh,famtenthh,fammsshh,famcarpeople,famvanpeople,famcamperpeople,famtentpeople,fammsspeople,indcarpeople,indvanpeople,indcamperpeople,indtentpeople,indmsspeople,totesadultsingadult,totesadultfamhh,totesadultfammem,totesyouthsingyouth,totesyouthfamhh,totesyouthfammem,totesyouthunaccyouth,totthadultsingadult,totthadultfamhh,totthadultfammem,totthyouthsingyouth,totthyouthfamhh,totthyouthfammem,totthyouthunaccyouth,totshadultsingadult,totshadultfamhh,totshadultfammem,totshyouthsingyouth,totshyouthfamhh,totshyouthfammem,totshyouthunaccyouth,totunsheltpeople,totespeople,totthpeople,totshpeople,totsheltpeople,totpeople,GEOID
535501,2022,2,7,1,0,33,63,44,1,0,1,0,1,6,0,0,0,0,0,5,5,3,1,6,6.653,6.315,5.324,1.303,9.308,0.234,0.092,0.057,0.002,0.023,0.759,0.285,0.232,0.007,0.068,5.894,6.03,5.091,1.296,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.902,0,0,0,0,34.902,06037535501
535502,2022,2,7,1,0,33,63,44,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.331,0.0,1.775,0.0,0.0,0.047,0.0,0.019,0.0,0.0,0.152,0.0,0.077,0.0,0.0,1.179,0.0,1.697,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.105,0,0,0,0,4.105,06037535502
535503,2022,2,7,1,0,33,63,44,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.551,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.551,0,0,0,0,7.551,06037535503
535603,2022,2,7,1,0,33,63,44,0,0,0,0,1,9,0,0,0,0,0,0,0,0,13,0,0.0,0.0,0.0,16.934,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.085,0.0,0.0,0.0,0.0,16.848,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.934,0,0,0,0,25.934,06037535603
535604,2022,2,7,1,0,33,63,44,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.331,1.263,0.0,0.0,0.0,0.047,0.018,0.0,0.0,0.0,0.152,0.057,0.0,0.0,0.0,1.179,1.206,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.594,0,0,0,0,2.594,06037535604
535605,2022,2,7,1,0,33,63,44,0,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,3.992,3.789,1.775,0.0,0.0,0.14,0.055,0.019,0.0,0.0,0.456,0.171,0.077,0.0,0.0,3.536,3.618,1.697,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.555,0,0,0,0,9.555,06037535605
535606,2022,2,7,1,0,33,63,44,0,0,0,0,1,2,0,0,0,0,0,0,3,1,0,0,0.0,3.789,1.775,0.0,0.0,0.0,0.055,0.019,0.0,0.0,0.0,0.171,0.077,0.0,0.0,0.0,3.618,1.697,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.563,0,0,0,0,7.563,06037535606
535607,2022,2,7,1,0,33,63,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.551,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.551,0,0,0,0,2.551,06037535607
535701,2022,2,7,1,0,33,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037535701
535702,2022,2,7,1,0,33,63,44,0,3,0,1,1,13,0,0,0,0,0,5,0,2,0,0,6.653,0.0,3.549,0.0,0.0,0.234,0.0,0.038,0.0,0.0,0.759,0.0,0.155,0.0,0.0,5.894,0.0,3.394,0.0,0.0,32,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.202,37,0,0,37,60.202,06037535702
535802,2022,2,7,1,0,33,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037535802
535803,2022,2,7,1,0,33,63,44,3,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0.0,1.263,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,1.206,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.263,0,0,0,0,4.263,06037535803
535804,2022,2,7,1,0,33,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037535804
535901,2022,2,7,1,0,33,63,44,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037535901
535902,2022,2,7,1,0,33,63,44,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,6.0,06037535902
536000,2022,2,7,1,0,33,63,44,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.303,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,1.296,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.303,0,0,0,0,5.303,06037536000
536102,2022,2,7,1,0,33,63,44,0,0,0,0,1,14,0,0,0,0,0,5,3,4,2,29,6.653,3.789,7.098,2.605,44.987,0.234,0.055,0.076,0.004,0.109,0.759,0.171,0.31,0.013,0.328,5.894,3.618,6.788,2.592,44.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.132,0,0,0,0,79.132,06037536102
536103,2022,2,7,1,0,33,63,44,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,1.331,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,1.179,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.331,0,0,0,0,9.331,06037536103
536104,2022,2,7,1,0,33,63,44,0,0,0,0,1,38,0,0,0,0,0,2,0,2,13,8,2.661,0.0,3.549,16.934,12.41,0.094,0.0,0.038,0.025,0.03,0.304,0.0,0.155,0.085,0.091,2.357,0.0,3.394,16.848,12.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.554,0,0,0,0,73.554,06037536104
536200,2022,2,7,1,0,33,63,44,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0.0,0.0,3.549,3.908,0.0,0.0,0.0,0.038,0.006,0.0,0.0,0.0,0.155,0.02,0.0,0.0,0.0,3.394,3.888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.457,0,0,0,0,7.457,06037536200
540000,2022,2,6,2,0,33,63,44,0,0,0,0,3,22,0,0,0,0,0,5,4,1,19,32,6.642,4.806,1.602,22.363,48.921,0.235,0.074,0.019,0.036000000000000004,0.12100000000000001,0.76,0.228,0.077,0.125,0.362,5.882000000000001,4.578,1.525,22.238,48.559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.334,0,0,0,0,106.334,06037540000
540101,2022,2,6,2,0,33,63,44,0,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,1.328,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.0,1.176,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.328,0,0,0,0,7.328,06037540101
540102,2022,2,6,2,0,33,63,44,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,1,1.328,1.201,0.0,0.0,1.529,0.047,0.018,0.0,0.0,0.004,0.152,0.057,0.0,0.0,0.011,1.176,1.144,0.0,0.0,1.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.058999999999999,0,0,0,0,6.058999999999999,06037540102
540201,2022,2,6,2,0,33,63,44,0,0,0,0,2,5,0,0,0,0,0,0,2,0,1,0,0.0,2.402,0.0,1.177,0.0,0.0,0.036,0.0,0.002,0.0,0.0,0.114,0.0,0.007,0.0,0.0,2.288,0.0,1.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.579,0,0,0,0,8.579,06037540201
540202,2022,2,6,2,0,33,63,44,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0,06037540202
540203,2022,2,6,2,0,33,63,44,0,0,0,0,1,8,0,0,0,0,0,2,0,1,1,0,2.657,0.0,1.602,1.177,0.0,0.094,0.0,0.019,0.002,0.0,0.304,0.0,0.077,0.007,0.0,2.353,0.0,1.525,1.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.436,0,0,0,0,13.436,06037540203
540300,2022,2,6,2,0,33,63,44,25,0,1,0,2,18,0,0,0,0,0,2,4,1,2,0,2.656,4.805,1.602,2.354,0.0,0.094,0.073,0.019,0.004,0.0,0.304,0.228,0.077,0.013,0.0,2.352,4.577,1.525,2.341,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.419,0,0,0,0,29.419,06037540300
540400,2022,2,6,2,0,35,63,44,0,0,0,0,2,3,0,0,0,0,0,5,3,3,1,2,6.641,3.604,4.807,1.177,3.058,0.234,0.05499999999999999,0.057,0.002,0.008,0.759,0.171,0.232,0.007,0.023,5.882,3.433,4.574,1.17,3.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.287,0,0,0,0,22.287,06037540400
540501,2022,2,6,2,0,33,63,44,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1.328,0.0,1.602,0.0,0.0,0.047,0.0,0.019,0.0,0.0,0.152,0.0,0.077,0.0,0.0,1.176,0.0,1.525,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.931,0,0,0,0,4.931,06037540501
540502,2022,2,6,2,0,33,63,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0,06037540502
540600,2022,2,6,2,0,35,64,44,0,0,0,1,1,67,0,0,0,0,0,4,4,25,17,0,5.313,4.806,40.057,20.009,0.0,0.187,0.073,0.474,0.033,0.0,0.608,0.228,1.936,0.112,0.0,4.705,4.578,38.12,19.897,0.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.18,52,0,0,52,189.18,06037540600
540700,2022,2,6,2,0,35,64,44,0,0,0,1,1,37,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,46,0,0,46,83.0,06037540700
540800,2022,2,6,2,0,35,64,44,13,0,2,0,1,4,0,0,0,0,0,1,0,0,2,0,1.328,0.0,0.0,2.354,0.0,0.047,0.0,0.0,0.004,0.0,0.152,0.0,0.0,0.013,0.0,1.176,0.0,0.0,2.341,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.682,0,0,0,0,7.682,06037540800
540901,2022,2,6,2,0,35,64,44,2,94,1,1,1,5,0,0,0,0,0,0,3,9,2,1,0.0,3.604,14.42,2.354,1.529,0.0,0.055,0.171,0.004,0.004,0.0,0.171,0.697,0.013,0.011,0.0,3.433,13.723,2.341,1.517,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.907,32,0,0,32,58.907,06037540901
540902,2022,2,6,2,0,35,64,44,32,0,2,0,2,31,0,0,0,0,0,66,1,111,2,0,87.665,1.201,177.851,2.354,0.0,3.0890000000000004,0.018,2.103,0.004,0.0,10.024,0.057,8.597,0.013,0.0,77.64,1.144,169.256,2.341,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.07,0,0,0,0,300.07,06037540902
541001,2022,2,6,2,0,35,64,44,61,0,1,0,1,4,0,0,0,0,0,31,43,349,1,22,41.176,51.66,559.19,1.177,33.634,1.451,0.788,6.613,0.002,0.083,4.708,2.448,27.032,0.007,0.249,36.467,49.212,532.16,1.17,33.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690.84,0,0,0,0,690.84,06037541001
541002,2022,2,8,2,0,35,64,44,6,0,1,0,2,4,0,0,0,0,0,3,4,2,0,3,3.569,6.744,3.474,0.0,3.826,0.14100000000000001,0.073,0.038,0.0,0.012,0.45599999999999996,0.228,0.154,0.0,0.034,3.114,6.516,3.32,0.0,3.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.613999999999997,0,0,0,0,21.613999999999997,06037541002
541100,2022,2,6,2,0,35,64,44,30,0,1,0,2,5,0,0,0,0,0,6,14,66,0,1,7.97,16.82,105.745,0.0,1.529,0.281,0.256,1.2510000000000001,0.0,0.004,0.911,0.797,5.112,0.0,0.011,7.058,16.023,100.637,0.0,1.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.06300000000002,0,0,0,0,137.06300000000002,06037541100
541200,2022,2,6,2,0,35,64,44,0,0,0,0,2,1,0,0,0,0,0,0,0,12,0,0,0.0,0.0,19.227,0.0,0.0,0.0,0.0,0.22799999999999998,0.0,0.0,0.0,0.0,0.9299999999999999,0.0,0.0,0.0,0.0,18.297,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.227,0,0,0,0,20.227,06037541200
541300,2022,2,6,2,0,35,64,44,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0.0,1.201,3.205,0.0,0.0,0.0,0.018,0.038,0.0,0.0,0.0,0.057,0.155,0.0,0.0,0.0,1.144,3.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.406,0,0,0,0,4.406,06037541300
541400,2022,2,6,2,0,35,64,44,0,0,0,0,1,34,0,0,0,0,0,14,3,6,18,11,18.596,3.604,9.614,21.186,16.817,0.655,0.055,0.114,0.035,0.042,2.126,0.171,0.465,0.118,0.125,16.469,3.433,9.149,21.067,16.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.82,0,0,0,0,103.82,06037541400
541500,2022,2,6,2,0,35,64,44,0,0,0,0,1,12,0,0,0,0,0,2,1,2,12,5,2.657,1.201,3.205,14.124,7.644,0.094,0.018,0.038,0.023,0.019,0.304,0.057,0.155,0.079,0.057,2.353,1.144,3.05,14.045,7.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.83,0,0,0,0,40.83,06037541500
541603,2022,2,6,2,0,35,64,44,0,0,0,0,1,8,0,0,0,0,0,1,0,23,0,0,1.328,0.0,36.852,0.0,0.0,0.047,0.0,0.436,0.0,0.0,0.152,0.0,1.782,0.0,0.0,1.176,0.0,35.07,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.18,0,0,0,0,46.18,06037541603
541604,2022,2,6,2,0,35,64,44,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.602,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.525,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.602,0,0,0,0,3.602,06037541604
541605,2022,2,6,2,0,35,64,44,0,0,0,0,1,7,0,0,0,0,0,2,0,11,1,0,2.657,0.0,17.625,1.177,0.0,0.094,0.0,0.208,0.002,0.0,0.304,0.0,0.852,0.007,0.0,2.353,0.0,16.773,1.17,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.458,0,0,0,0,28.458,06037541605
541606,2022,2,6,2,0,35,64,44,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,2.0,06037541606
541700,2022,2,6,2,0,33,63,44,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.529,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,1.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.529,0,0,0,0,5.529,06037541700
541801,2022,2,6,2,0,33,63,44,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.602,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.525,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.602,0,0,0,0,5.602,06037541801
541802,2022,2,6,2,0,33,63,44,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,3.9850000000000003,0.0,0.0,0.0,0.0,0.14100000000000001,0.0,0.0,0.0,0.0,0.45599999999999996,0.0,0.0,0.0,0.0,3.529,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9850000000000003,0,0,0,0,3.9850000000000003,06037541802
542000,2022,2,6,2,0,35,64,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037542000
542103,2022,2,6,2,0,35,64,44,0,0,0,0,1,2,0,0,0,0,0,0,5,6,0,2,0.0,6.007,9.614,0.0,3.058,0.0,0.092,0.114,0.0,0.008,0.0,0.285,0.465,0.0,0.023,0.0,5.722,9.149,0.0,3.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.678,0,0,0,0,20.678,06037542103
542104,2022,2,6,2,0,35,64,44,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.602,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.525,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.602,0,0,0,0,3.602,06037542104
542105,2022,2,6,2,0,35,64,44,0,32,0,1,2,9,0,0,0,0,0,3,3,5,0,2,3.985,3.604,8.011,0.0,3.058,0.14,0.05499999999999999,0.095,0.0,0.008,0.456,0.171,0.387,0.0,0.022,3.529,3.433,7.624,0.0,3.034,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.658,22,0,0,22,49.658,06037542105
542106,2022,2,6,2,0,35,64,44,0,0,0,0,3,7,0,0,0,0,0,17,17,15,0,1,22.58,20.424,24.034,0.0,1.529,0.796,0.311,0.28500000000000003,0.0,0.004,2.582,0.9670000000000001,1.162,0.0,0.011,19.998,19.455,22.872,0.0,1.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.56700000000001,0,0,0,0,75.56700000000001,06037542106
542200,2022,2,6,2,0,35,64,44,0,0,0,1,3,41,0,0,0,0,0,23,6,10,0,7,30.549999999999997,7.208,16.023,0.0,10.702,1.077,0.11,0.19,0.0,0.027,3.4930000000000003,0.34199999999999997,0.775,0.0,0.08,27.057,6.8660000000000005,15.248,0.0,10.622,4,33,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.482,148,0,0,148,253.483,06037542200
542401,2022,2,6,2,0,35,64,44,0,0,0,0,2,12,0,0,0,0,0,3,0,2,0,0,3.985,0.0,3.204,0.0,0.0,0.14,0.0,0.038,0.0,0.0,0.456,0.0,0.154,0.0,0.0,3.529,0.0,3.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.189,0,0,0,0,19.189,06037542401
542402,2022,2,6,2,0,35,64,44,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1.328,1.201,1.602,0.0,0.0,0.047,0.018,0.019,0.0,0.0,0.152,0.057,0.077,0.0,0.0,1.176,1.144,1.525,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.132,0,0,0,0,6.132,06037542402
542501,2022,2,6,2,0,35,64,44,0,0,0,0,2,9,0,0,0,0,0,0,1,6,0,0,0.0,1.201,9.614,0.0,0.0,0.0,0.018,0.11399999999999999,0.0,0.0,0.0,0.057,0.46499999999999997,0.0,0.0,0.0,1.144,9.149000000000001,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.814999999999998,0,0,0,0,19.814999999999998,06037542501
542502,2022,2,6,2,0,35,64,44,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,5.0,06037542502
542601,2022,2,6,2,0,35,64,44,0,0,0,0,1,14,0,0,0,0,0,1,0,4,5,4,1.328,0.0,6.409,5.885,6.115,0.047,0.0,0.076,0.01,0.015,0.152,0.0,0.31,0.033,0.045,1.176,0.0,6.099,5.852,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.737,0,0,0,0,33.737,06037542601
542602,2022,2,6,2,0,35,64,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037542602
542700,2022,2,6,2,0,35,64,44,0,0,0,1,1,3,0,0,0,0,0,1,2,0,0,0,1.328,2.403,0.0,0.0,0.0,0.047,0.037,0.0,0.0,0.0,0.152,0.114,0.0,0.0,0.0,1.176,2.289,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.731,1,0,0,1,7.731,06037542700
542800,2022,2,6,2,0,35,64,44,0,0,0,0,1,10,1,3,0,0,0,1,4,5,0,0,1.328,4.806,8.011,0.0,0.0,0.047,0.073,0.095,0.0,0.0,0.152,0.228,0.387,0.0,0.0,1.176,4.578,7.624,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.145,0,0,0,0,27.145,06037542800
542900,2022,2,6,2,0,35,64,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037542900
543000,2022,2,6,2,0,35,64,44,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,3.205,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.205,0,0,0,0,3.205,06037543000
543100,2022,2,6,2,0,35,64,44,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0,3.205,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.205,0,0,0,0,4.205,06037543100
543201,2022,2,6,2,0,35,64,44,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0.0,1.201,1.602,0.0,0.0,0.0,0.018,0.019,0.0,0.0,0.0,0.057,0.077,0.0,0.0,0.0,1.144,1.525,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.804,0,0,0,0,5.804,06037543201
543202,2022,2,6,2,0,35,64,44,0,0,0,1,2,11,0,0,0,0,0,0,0,1,1,1,0.0,0.0,1.602,1.177,1.529,0.0,0.0,0.019,0.002,0.004,0.0,0.0,0.077,0.007,0.011,0.0,0.0,1.525,1.17,1.517,86,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.308,89,0,0,89,104.312,06037543202
