GEOID,median_home_value,median_gross_rent,median_owner_costs_mortgage,B25070_004E,B25070_005E,B25070_006E,B25070_007E,B25070_001E,B25091_005E,B25091_006E,B25091_007E,B25091_008E,B25091_001E,B23025_005E,B23025_003E,B17001_002E,B17001_001E,gini,B19057_002E,B19057_001E,B25022_002E,B25022_001E,B25034_002E,B25034_001E,B03003_003E,B03003_001E,B07001_017E,B07001_001E,B11001_003E,B11001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_001E,B25014_003E,B25014_004E,B25014_001E,n_total_units,pct_rent_30_34,pct_rent_35_39,pct_rent_40_49,pct_rent_50plus,pct_owner_cost_30_34,pct_owner_cost_35_39,pct_owner_cost_40_49,pct_owner_cost_50plus,unemployment_rate,poverty_rate,public_assistance_rate,hud_rate,oldhouses_rate,hispanic_rate,imigration_rate,1phouseholds_rate,n_age_65plus,n_age_under18,over65_rate,under18_rate,n_overcrowded_units,overcrowded_rate,area_km2,housing_density,geometry,tract,year,city,lacity,community_name,spa,sd,cd,ca_ssd,ca_sad,us_cd,demogsurvct,shelthmisct,sheltercountany,streetcountany,totstreetsingadult,totstreetfamhh,totstreetfammem,totsafeparksingadult,totsafeparkfamhh,totsafeparkfammem,totcars,totvans,totcampers,tottents,totencamp,totcarpeople,totvanpeople,totcamperpeople,tottentpeople,totencamppeople,famcarhh,famvanhh,famcamperhh,famtenthh,famencamphh,famcarpeople,famvanpeople,famcamperpeople,famtentpeople,famencamppeople,indcarpeople,indvanpeople,indcamperpeople,indtentpeople,indencamppeople,totesadultsingadult,totesadultfamhh,totesadultfammem,totesyouthsingyouth,totesyouthfamhh,totesyouthfammem,totesyouthunaccyouth,totthadultsingadult,totthadultfamhh,totthadultfammem,totthyouthsingyouth,totthyouthfamhh,totthyouthfammem,totthyouthunaccyouth,totshadultsingadult,totshadultfamhh,totshadultfammem,totshyouthsingyouth,totshyouthfamhh,totshyouthfammem,totshyouthunaccyouth,totunsheltpeople,totespeople,totthpeople,totshpeople,totsheltpeople,totpeople,tract_split_base,demogsurveyany,totmss,totmsspeople,fammsshh,fammsspeople,indmsspeople,n_ArtsRecreation,n_Education,n_Hospitals,n_MunicipalServices,n_PhysicalFeatures,n_PublicSafety,n_Transportation,n_Pantry,n_Parking,total_vehicle,total_unsheltered,non_vehicle_unsheltered,lon,lat
06037272202,1090500.0,2126.0,2350.0,165,134,195,75,1242,88,10,47,0,321,85,2294,230,3034,0.5461,64,1563,1474.0,5399.0,0,1777,782,3034,2606,3034,308,1563,54,38,22,30,29,11,6,23,7,18,0,17,87,59,0,17,90,26,30,12,3034,256,56,1563,1777,13.285024154589372,10.789049919484702,15.70048309178744,6.038647342995169,27.41433021806853,3.115264797507788,14.641744548286603,0.0,3.7053182214472535,7.580751483190508,4.094689699296225,27.301352102241154,0.0,25.774555042847723,85.8932102834542,19.705694177863084,255.0,321.0,8.404746209624259,10.58009228740936,312.0,19.961612284069098,,,,,2023,,1.0,,5.0,3.0,11.0,28.0,55.0,36.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,272202.0,,,,,,,13.0,25.0,1.0,5.0,0.0,5.0,1.0,2.0,10.0,1.0,1.0,0.0,,
06037272301,1647300.0,2364.0,3901.0,112,118,84,16,811,44,57,48,68,583,94,1894,207,3204,0.4783,38,1394,3870.0,7040.0,14,1493,521,3265,2545,3187,460,1394,74,128,33,24,15,0,60,45,121,0,15,47,80,47,47,38,209,48,35,94,3265,449,131,1394,1493,13.81011097410604,14.549938347718866,10.35758323057953,1.972872996300863,7.547169811320755,9.777015437392796,8.233276157804461,11.663807890222985,4.963041182682154,6.460674157303371,2.72596843615495,54.97159090909091,0.9377093101138647,15.957120980091883,79.85566363351114,32.99856527977044,562.0,598.0,17.212863705972435,18.315467075038285,580.0,41.60688665710187,,,,,2023,,1.0,,5.0,3.0,11.0,28.0,55.0,36.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,272301.0,,,,,,,6.0,30.0,0.0,2.0,2.0,4.0,0.0,3.0,5.0,6.0,6.0,0.0,,
06037272302,1187500.0,1839.0,3400.0,245,152,310,151,1673,35,47,0,10,222,151,2450,352,3757,0.5206,43,1895,1225.0,6099.0,0,1941,1676,3779,3364,3772,465,1895,33,91,73,17,15,55,44,14,19,59,85,25,35,18,86,41,141,69,52,0,3779,168,54,1895,1941,14.644351464435147,9.085475194261805,18.52958756724447,9.025702331141662,15.765765765765765,21.17117117117117,0.0,4.504504504504505,6.163265306122448,9.3691775352675,2.2691292875989446,20.085259878668634,0.0,44.35035723736438,89.18345705196182,24.538258575197887,530.0,442.0,14.024874305371792,11.696215930140248,222.0,11.71503957783641,,,,,2023,,1.0,,5.0,3.0,11.0,28.0,55.0,36.0,,,,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,272302.0,,,,,,,5.0,25.0,0.0,1.0,2.0,4.0,0.0,2.0,5.0,3.0,3.0,0.0,,
06037273100,1969100.0,3454.0,3413.0,107,95,99,38,732,74,19,18,26,601,52,2043,294,3019,0.4762,34,1333,3434.0,6209.0,29,1522,461,3026,2513,3018,388,1333,7,52,40,6,19,14,30,33,42,72,23,15,140,21,107,59,48,58,16,54,3026,411,186,1333,1522,14.617486338797814,12.978142076502733,13.524590163934427,5.191256830601093,12.312811980033278,3.1613976705490847,2.995008319467554,4.326123128119801,2.5452765540871267,9.738323948327261,2.550637659414854,55.30681269125463,1.9053876478318004,15.234633179114343,83.26706428098079,29.107276819204802,353.0,503.0,11.665565102445473,16.6226040978189,597.0,44.78619654913729,,,,,2023,,1.0,,5.0,3.0,11.0,24.0,61.0,36.0,,,,,11.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,10.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,273100.0,,,,,,,9.0,27.0,0.0,4.0,1.0,6.0,2.0,2.0,29.0,37.0,43.0,6.0,,
06037273200,1944000.0,3200.0,2973.0,112,103,147,70,950,17,11,15,31,490,113,1777,238,2778,0.4753,5,1440,2308.0,5632.0,17,1864,600,2778,2092,2698,447,1440,32,7,55,20,9,62,23,33,45,43,42,66,127,58,27,14,22,0,43,30,2778,309,157,1440,1864,11.789473684210526,10.842105263157894,15.473684210526315,7.368421052631578,3.4693877551020407,2.2448979591836733,3.061224489795918,6.326530612244897,6.359032076533483,8.567314614830813,0.3472222222222222,40.98011363636363,0.9120171673819742,21.598272138228943,77.53891771682729,31.041666666666668,437.0,321.0,15.730741540676746,11.555075593952484,466.0,32.361111111111114,,,,,2023,,1.0,,5.0,3.0,11.0,24.0,61.0,36.0,,,,,6.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,7.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.0,0.0,0.0,18.0,,273200.0,,,,,,,9.0,26.0,0.0,4.0,2.0,5.0,1.0,2.0,31.0,37.0,38.0,1.0,,
06037273300,2000001.0,2408.0,3440.0,183,29,130,123,1122,44,74,25,3,343,308,1783,460,2857,0.5802,4,1465,1725.0,5682.0,0,1738,443,2857,2442,2844,496,1465,104,33,67,0,9,0,29,66,56,16,11,0,21,0,79,58,84,29,0,53,2857,285,58,1465,1738,16.31016042780749,2.5846702317290555,11.58645276292335,10.962566844919785,12.82798833819242,21.574344023323615,7.288629737609329,0.8746355685131195,17.27425687044307,16.100805040252013,0.27303754266211605,30.359028511087644,0.0,15.50577528876444,85.86497890295358,33.85665529010239,391.0,324.0,13.685684284214211,11.340567028351417,343.0,23.41296928327645,,,,,2023,,1.0,,5.0,3.0,11.0,24.0,61.0,36.0,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,273300.0,,,,,,,9.0,21.0,0.0,5.0,2.0,5.0,1.0,2.0,32.0,8.0,8.0,0.0,,
06037273403,2000001.0,1992.0,4001.0,52,78,53,33,710,0,15,17,13,186,20,901,290,1348,0.6587,21,896,962.0,2823.0,0,1233,202,1360,1095,1360,103,896,0,27,0,35,5,17,0,0,32,12,46,69,2,0,5,17,0,22,0,0,1360,134,48,896,1233,7.323943661971831,10.985915492957748,7.464788732394366,4.647887323943662,0.0,8.064516129032258,9.13978494623656,6.989247311827956,2.2197558268590454,21.513353115727003,2.34375,34.0772228126107,0.0,14.852941176470589,80.51470588235294,11.495535714285714,243.0,46.0,17.86764705882353,3.3823529411764706,182.0,20.3125,,,,,2023,,1.0,,5.0,3.0,11.0,24.0,61.0,36.0,,,,,36.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,7.0,21.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,273403.0,,,,,,,6.0,17.0,0.0,4.0,2.0,4.0,0.0,2.0,33.0,11.0,39.0,28.0,,
06037273404,1587400.0,2220.0,2438.0,58,62,0,202,900,99,0,68,0,391,130,1288,137,1508,0.5425,66,1291,1715.0,3701.0,0,1423,26,1508,1190,1508,145,1291,0,16,49,0,0,0,0,0,21,0,0,14,0,0,0,0,0,0,0,0,1508,288,103,1291,1423,6.444444444444445,6.888888888888889,0.0,22.444444444444443,25.31969309462916,0.0,17.391304347826086,0.0,10.093167701863354,9.084880636604776,5.112316034082107,46.33882734396109,0.0,1.7241379310344827,78.91246684350133,11.23160340821069,100.0,0.0,6.631299734748011,0.0,391.0,30.286599535243997,,,,,2023,,1.0,,5.0,3.0,11.0,24.0,61.0,36.0,,,,,19.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,8.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,81.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,114.0,0.0,0.0,114.0,,273404.0,,,,,,,6.0,18.0,0.0,4.0,2.0,3.0,0.0,2.0,33.0,28.0,33.0,5.0,,
06037273502,2000001.0,2313.0,4001.0,211,63,322,90,1432,28,9,22,0,282,68,1906,208,2571,0.4802,52,1714,1672.0,6021.0,0,2074,174,2571,2213,2571,314,1714,11,41,48,18,30,0,42,10,20,28,0,0,26,24,48,50,25,11,21,28,2571,163,109,1714,2074,14.73463687150838,4.399441340782123,22.48603351955307,6.284916201117319,9.929078014184398,3.1914893617021276,7.801418439716312,0.0,3.5676810073452256,8.09023726176585,3.0338389731621938,27.769473509383825,0.0,6.76779463243874,86.07545702061455,18.319719953325556,248.0,233.0,9.646052119797744,9.062621548035784,272.0,15.869311551925321,,,,,2023,,1.0,,5.0,3.0,11.0,24.0,61.0,36.0,,,,,69.0,0.0,0.0,0.0,0.0,0.0,34.0,82.0,47.0,7.0,5.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12.0,0.0,12.0,,273502.0,,,,,,,9.0,17.0,0.0,3.0,2.0,3.0,1.0,2.0,29.0,163.0,175.0,12.0,,
06037273600,2000001.0,3454.0,3507.0,43,54,52,36,515,74,26,11,20,636,91,1378,84,2131,0.5442,0,1151,3555.0,5495.0,0,1197,342,2138,1819,2138,359,1151,23,10,52,45,25,0,27,82,106,28,0,0,0,130,45,18,47,0,64,54,2138,541,95,1151,1197,8.349514563106796,10.485436893203884,10.097087378640776,6.990291262135923,11.635220125786164,4.088050314465408,1.729559748427673,3.1446540880503147,6.60377358490566,3.9418113561708115,0.0,64.69517743403094,0.0,15.99625818521983,85.07951356407858,31.190269331016506,398.0,358.0,18.6155285313377,16.744621141253507,636.0,55.25629887054735,,,,,2023,,1.0,,5.0,3.0,11.0,24.0,61.0,36.0,,,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,23.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,273600.0,,,,,,,15.0,22.0,1.0,6.0,2.0,3.0,1.0,2.0,27.0,40.0,43.0,3.0,,
06037273700,2000001.0,2639.0,4001.0,25,149,58,82,698,60,90,76,0,519,168,1792,118,2751,0.47,40,1217,3223.0,5869.0,8,1387,504,2751,2247,2682,437,1217,0,32,90,10,9,11,63,19,10,18,0,31,88,50,46,88,41,90,51,11,2751,340,167,1217,1387,3.5816618911174785,21.346704871060172,8.30945558739255,11.74785100286533,11.560693641618498,17.341040462427745,14.64354527938343,0.0,9.375,4.289349327517266,3.2867707477403454,54.915658544896914,0.5767844268204758,18.3206106870229,83.7807606263982,35.90797041906327,293.0,465.0,10.650672482733551,16.90294438386041,507.0,41.65981922760887,,,,,2023,,1.0,,5.0,3.0,11.0,24.0,61.0,36.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,273700.0,,,,,,,15.0,22.0,1.0,7.0,1.0,5.0,2.0,2.0,25.0,25.0,25.0,0.0,,
06037273800,1682100.0,2522.0,2875.0,115,143,119,188,1068,4,20,26,9,418,158,2065,290,2945,0.5258,53,1486,2468.0,5806.0,12,1675,627,2945,2449,2889,437,1486,25,18,31,19,68,0,34,24,44,7,23,22,41,79,45,32,108,37,79,25,2945,267,143,1486,1675,10.767790262172285,13.389513108614231,11.142322097378276,17.60299625468165,0.9569377990430622,4.784688995215311,6.220095693779904,2.15311004784689,7.651331719128329,9.847198641765704,3.566621803499327,42.507750602824665,0.7164179104477612,21.29032258064516,84.76981654551749,29.407806191117093,315.0,446.0,10.69609507640068,15.144312393887946,410.0,27.59084791386272,,,,,2023,,1.0,,5.0,3.0,11.0,24.0,55.0,36.0,,,,,13.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,3.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,,273800.0,,,,,,,15.0,24.0,1.0,6.0,2.0,5.0,1.0,4.0,25.0,18.0,20.0,2.0,,
06037273902,2000001.0,2681.0,4001.0,155,118,55,34,1313,167,75,106,15,1095,239,2607,675,4238,0.5209,115,2408,5931.0,10922.0,0,2701,322,4238,3472,4238,824,2408,20,65,61,100,121,142,89,48,110,84,36,22,0,152,76,57,0,84,110,20,4238,943,152,2408,2701,11.805026656511805,8.987052551408988,4.188880426504189,2.5894897182025893,15.251141552511417,6.8493150684931505,9.680365296803654,1.36986301369863,9.167625623321825,15.927324209532797,4.775747508305648,54.303241164621866,0.0,7.597923548843795,81.92543652666352,34.21926910299003,898.0,499.0,21.189240207645117,11.774421897121282,1095.0,45.4734219269103,,,,,2023,,1.0,,5.0,3.0,11.0,24.0,61.0,36.0,,,,,6.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,33.0,22.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,273902.0,,,,,,,16.0,12.0,1.0,6.0,2.0,3.0,1.0,2.0,25.0,55.0,80.0,25.0,,
06037274100,1621000.0,3487.0,4001.0,54,92,105,120,1197,97,68,27,40,849,130,2417,416,4360,0.5074,14,2046,4402.0,8682.0,0,2620,425,4365,3940,4365,650,2046,19,39,55,39,38,43,98,39,22,81,57,13,223,251,35,11,119,148,70,0,4365,654,195,2046,2620,4.511278195488721,7.685881370091896,8.771929824561402,10.025062656641603,11.42520612485277,8.00942285041225,3.180212014134275,4.7114252061248525,5.378568473314026,9.541284403669724,0.6842619745845552,50.70260308684635,0.0,9.736540664375717,90.26345933562429,31.76930596285435,543.0,857.0,12.439862542955327,19.633447880870563,849.0,41.49560117302053,,,,,2023,,1.0,,5.0,2.0,11.0,24.0,55.0,36.0,,,,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,32.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,274100.0,,,,,,,18.0,19.0,1.0,6.0,2.0,4.0,1.0,1.0,21.0,70.0,80.0,10.0,,
06037274202,1688500.0,2927.0,4001.0,116,57,144,105,1249,9,156,28,44,1004,318,2481,366,3858,0.5171,45,2253,5730.0,10605.0,0,3045,574,3858,3456,3796,714,2253,63,43,158,14,35,70,134,46,196,130,87,64,140,51,61,63,31,73,27,17,3858,886,104,2253,3045,9.287429943955164,4.563650920736589,11.529223378702962,8.406725380304243,0.8964143426294822,15.53784860557769,2.788844621513944,4.382470119521913,12.817412333736398,9.486780715396579,1.9973368841544608,54.03111739745403,0.0,14.87817522032141,91.04320337197049,31.69107856191744,1040.0,463.0,26.956972524624156,12.001036806635563,990.0,43.94141145139814,,,,,2023,,1.0,,5.0,2.0,11.0,24.0,61.0,36.0,,,,,12.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,274202.0,,,,,,,15.0,9.0,1.0,6.0,4.0,3.0,1.0,0.0,20.0,5.0,13.0,8.0,,
06037275101,1164600.0,2250.0,1897.0,88,22,15,31,288,0,37,16,9,169,51,594,31,935,0.4429,67,457,877.0,1836.0,0,519,148,935,856,935,171,457,5,42,23,50,7,34,10,18,21,24,18,16,6,9,6,0,15,2,8,19,935,113,56,457,519,30.555555555555557,7.638888888888889,5.208333333333334,10.76388888888889,0.0,21.893491124260358,9.467455621301776,5.325443786982249,8.585858585858585,3.3155080213903747,14.660831509846828,47.766884531590414,0.0,15.828877005347595,91.55080213903743,37.41794310722101,268.0,65.0,28.663101604278076,6.951871657754011,169.0,36.98030634573304,,,,,2023,,1.0,,5.0,2.0,11.0,28.0,55.0,36.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,275101.0,,,,,,,3.0,24.0,0.0,2.0,2.0,6.0,2.0,3.0,8.0,14.0,15.0,1.0,,
06037275102,1591000.0,1989.0,2716.0,63,231,61,142,871,46,94,62,0,463,104,2259,810,4043,0.4573,11,1334,2177.0,4926.0,97,1383,2671,4043,3706,3960,575,1334,9,26,30,45,19,0,12,60,36,9,11,1,135,173,128,97,177,191,184,56,4043,277,148,1334,1383,7.233065442020665,26.521239954075774,7.003444316877153,16.303099885189436,9.935205183585314,20.302375809935207,13.390928725701945,0.0,4.603806994245241,20.034627751669554,0.8245877061469266,44.19407226958993,7.013738250180766,66.06480336383873,93.58585858585859,43.103448275862064,258.0,1141.0,6.381399950531784,28.221617610685136,425.0,31.859070464767612,,,,,2023,,1.0,,5.0,2.0,11.0,28.0,55.0,36.0,,,,,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,275102.0,,,,,,,4.0,29.0,0.0,2.0,2.0,6.0,2.0,2.0,9.0,22.0,34.0,12.0,,
06037275200,1196400.0,2024.0,3060.0,179,267,127,101,1329,35,29,37,8,329,151,2530,206,3793,0.4346,42,1658,1643.0,6153.0,0,1751,1674,3793,3062,3771,504,1658,67,50,84,23,0,26,28,109,11,64,11,0,90,138,118,85,54,24,59,28,3793,219,110,1658,1751,13.46877351392024,20.090293453724605,9.556057185854025,7.599699021820918,10.638297872340425,8.814589665653495,11.246200607902736,2.43161094224924,5.968379446640316,5.4310572106512,2.5331724969843186,26.702421582967656,0.0,44.133930925388874,81.19862105542296,30.398069963811817,473.0,596.0,12.47034010018455,15.713155813340363,329.0,19.843184559710494,,,,,2023,,1.0,,5.0,2.0,11.0,28.0,55.0,36.0,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,275200.0,,,,,,,3.0,30.0,1.0,1.0,2.0,5.0,3.0,2.0,6.0,0.0,12.0,12.0,,
06037275311,1426100.0,2097.0,1778.0,91,407,87,201,1483,58,63,69,46,1078,133,2570,423,4805,0.4825,122,2561,6722.0,11033.0,78,2643,1080,4805,4181,4740,928,2561,55,47,24,127,57,86,43,116,83,86,217,60,150,53,104,66,59,70,85,115,4805,875,175,2561,2643,6.136210384356035,27.44436952124073,5.866486850977748,13.553607552258933,5.380333951762523,5.844155844155844,6.40074211502783,4.267161410018553,5.175097276264591,8.803329864724246,4.763764154627099,60.9263119731714,2.9511918274687856,22.47658688865765,88.20675105485232,36.23584537290121,1001.0,702.0,20.832466181061392,14.60978147762747,1050.0,40.99960952752831,,,,,2023,,1.0,,5.0,2.0,11.0,28.0,55.0,36.0,,,,,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,275311.0,,,,,,,9.0,28.0,1.0,6.0,3.0,6.0,5.0,2.0,10.0,10.0,29.0,19.0,,
06037275312,1180100.0,3501.0,3722.0,85,118,29,31,615,70,23,40,10,443,23,1500,49,2042,0.4312,0,1058,2648.0,4900.0,0,1105,102,2042,1351,1993,353,1058,14,31,0,0,27,10,11,35,35,23,14,19,67,13,0,0,66,21,9,0,2042,361,82,1058,1105,13.821138211382115,19.1869918699187,4.715447154471545,5.040650406504065,15.80135440180587,5.191873589164786,9.029345372460497,2.2573363431151243,1.5333333333333332,2.3996082272282075,0.0,54.04081632653062,0.0,4.995102840352596,67.78725539387858,33.364839319470704,219.0,176.0,10.724779627815867,8.619000979431929,443.0,41.87145557655955,,,,,2023,,1.0,,5.0,2.0,11.0,28.0,55.0,36.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,13.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,275312.0,,,,,,,14.0,30.0,1.0,6.0,4.0,6.0,5.0,2.0,6.0,22.0,26.0,4.0,,
06037275313,1355300.0,2964.0,2898.0,36,39,51,39,462,151,99,154,75,1239,55,1762,584,3505,0.4507,19,1701,6217.0,7943.0,0,1823,890,3583,3176,3510,685,1701,14,74,89,101,78,7,72,40,137,55,110,90,146,4,0,8,74,50,27,16,3583,877,322,1701,1823,7.792207792207792,8.441558441558442,11.03896103896104,8.441558441558442,12.18724778046812,7.990314769975787,12.429378531073446,6.053268765133172,3.1214528944381383,16.66191155492154,1.1169900058788949,78.27017499685257,0.0,24.839519955344684,90.48433048433048,40.27042915931805,867.0,325.0,24.197599776723415,9.070611219648338,1199.0,70.48794826572605,,,,,2023,,1.0,,5.0,2.0,11.0,28.0,55.0,36.0,,,,,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,275313.0,,,,,,,14.0,27.0,1.0,7.0,3.0,7.0,5.0,2.0,10.0,15.0,15.0,0.0,,
06037275400,1162800.0,3501.0,3679.0,168,297,81,37,1414,101,58,36,119,975,30,3112,488,4487,0.4715,21,2389,4167.0,8383.0,74,2676,600,4487,3686,4423,698,2389,0,48,57,63,0,11,45,104,66,77,0,63,114,165,22,24,137,120,94,0,4487,650,287,2389,2676,11.881188118811881,21.004243281471005,5.728429985855729,2.6166902404526167,10.358974358974358,5.948717948717949,3.6923076923076925,12.205128205128204,0.9640102827763496,10.87586360597281,0.8790288823775638,49.7077418585232,2.7653213751868457,13.37196344996657,83.33710151480895,29.21724570950188,534.0,676.0,11.901047470470246,15.065745486962337,937.0,39.22143156132273,,,,,2023,,1.0,,5.0,2.0,11.0,28.0,55.0,36.0,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,275400.0,,,,,,,18.0,26.0,1.0,7.0,1.0,7.0,1.0,2.0,16.0,4.0,9.0,5.0,,
